"ngrams" "freq" "prop"
"24838" "yea just ask em " 1 4.47276999987924e-07
"25376" "go msu top ten " 1 4.47276999987924e-07
"25448" "lil bro k goin " 1 4.47276999987924e-07
"25486" "can just go pet " 1 4.47276999987924e-07
"25559" "yo gee ach say " 1 4.47276999987924e-07
"25861" "key im car use " 1 4.47276999987924e-07
"25868" "don鈥檛 get way unless " 1 4.47276999987924e-07
"26111" "now go abl get " 1 4.47276999987924e-07
"26350" "minut wtf see ya " 1 4.47276999987924e-07
"26406" "just bro got get " 1 4.47276999987924e-07
"26656" "sad yea kno u " 1 4.47276999987924e-07
"26895" "day day life us " 1 4.47276999987924e-07
"27046" "just got done get " 1 4.47276999987924e-07
"27103" "know chris know die " 1 4.47276999987924e-07
"27268" "rock god hate us " 1 4.47276999987924e-07
"27649" "come didn鈥檛 know day " 1 4.47276999987924e-07
"27837" "meet see soon fan " 1 4.47276999987924e-07
"28854" "big way feb th " 1 4.47276999987924e-07
"28968" "one way say just " 1 4.47276999987924e-07
"29115" "ask mad u ok " 1 4.47276999987924e-07
"29134" "day cup tea can " 1 4.47276999987924e-07
"29183" "that鈥檚 go save taxpay " 1 4.47276999987924e-07
"29475" "yolo ed fa cup " 1 4.47276999987924e-07
"29630" "ba ba ba na " 1 4.47276999987924e-07
"29636" "one rt can get " 1 4.47276999987924e-07
"29870" "ipad two year old " 1 4.47276999987924e-07
"29914" "yes rt hater rt " 1 4.47276999987924e-07
"30037" "ass ass ass oh " 1 4.47276999987924e-07
"30077" "high low done bro " 1 4.47276999987924e-07
"30406" "see us go tour " 1 4.47276999987924e-07
"30511" "鈥d kid go just " 1 4.47276999987924e-07
"31100" "isnt buy yet yo " 1 4.47276999987924e-07
"31125" "skype ur b day " 1 4.47276999987924e-07
"31246" "go 鈥d icon pat " 1 4.47276999987924e-07
"31478" "els now see get " 1 4.47276999987924e-07
"31515" "拢 鈥 拢 life " 1 4.47276999987924e-07
"31560" "call els lol xd " 1 4.47276999987924e-07
"31595" "go camp us st " 1 4.47276999987924e-07
"31604" "done got kid bad " 1 4.47276999987924e-07
"31760" "tri fool can say " 1 4.47276999987924e-07
"31881" "guy pr tip get " 1 4.47276999987924e-07
"32307" "yo ass lol yep " 1 4.47276999987924e-07
"32337" "cool chat wit got " 1 4.47276999987924e-07
"32614" "now sob rt just " 1 4.47276999987924e-07
"32839" "day w s new " 1 4.47276999987924e-07
"32858" "smile 鈾 鈥c nut " 1 4.47276999987924e-07
"32948" "haha soon get car " 1 4.47276999987924e-07
"32980" "go go see see " 1 4.47276999987924e-07
"33155" "miami go er one " 1 4.47276999987924e-07
"33631" "mom gay ask mom " 1 4.47276999987924e-07
"33827" "usa rate sinc usa " 1 4.47276999987924e-07
"33847" "eek less ten minut " 1 4.47276999987924e-07
"34006" "site know call type " 1 4.47276999987924e-07
"34025" "now news cat just " 1 4.47276999987924e-07
"34105" "de fb dnt know " 1 4.47276999987924e-07
"34122" "ah see done now " 1 4.47276999987924e-07
"34449" "big year year ny " 1 4.47276999987924e-07
"34457" "fan won鈥檛 get see " 1 4.47276999987924e-07
"34782" "go farm profit eagl " 1 4.47276999987924e-07
"34950" "let wee bit pg " 1 4.47276999987924e-07
"35363" "guy uh say anyth " 1 4.47276999987924e-07
"35373" "big grip la huh " 1 4.47276999987924e-07
"35434" "meet see get hand " 1 4.47276999987924e-07
"35510" "cool care week bet " 1 4.47276999987924e-07
"35521" "link page now link " 1 4.47276999987924e-07
"35726" "put foot say yes " 1 4.47276999987924e-07
"35943" "h u nd just " 1 4.47276999987924e-07
"35948" "pac man got raw " 1 4.47276999987924e-07
"36015" "hate pant omg sad " 1 4.47276999987924e-07
"36199" "h r bb k " 1 4.47276999987924e-07
"36259" "now tabl tabl tabl " 1 4.47276999987924e-07
