ngrams ,freq,prop
bout buy sum dem ,1,4.47E-07
sinc two year old ,1,4.47E-07
luv see ya top ,1,4.47E-07
inch kill yr old ,1,4.47E-07
car hit cat bus ,1,4.47E-07
mm yup o rum ,1,4.47E-07
mob omg dat col ,1,4.47E-07
hear lol just way ,1,4.47E-07
run yes new comput ,1,4.47E-07
yes yes yes know ,1,4.47E-07
ha even ask assum ,1,4.47E-07
dat esp dad get ,1,4.47E-07
k can get pub ,1,4.47E-07
handl no�?gay bois ,1,4.47E-07
site done boy rt ,1,4.47E-07
ok mayb m just ,1,4.47E-07
one per day eat ,1,4.47E-07
know just let go ,1,4.47E-07
bout ma get rip ,1,4.47E-07
eat hand seed day ,1,4.47E-07
d come cool now ,1,4.47E-07
mad bc man tri ,1,4.47E-07
one u vin can ,1,4.47E-07
way now go high ,1,4.47E-07
tho cuz r lot ,1,4.47E-07
lol oh saw one ,1,4.47E-07
now oh know just ,1,4.47E-07
can see that鈥檚 just ,1,4.47E-07
oh god im get ,1,4.47E-07
lol lol ur wat ,1,4.47E-07
lol ikr one day ,1,4.47E-07
year know p one ,1,4.47E-07
bc know know let ,1,4.47E-07
ipad etc way go ,1,4.47E-07
may th bat one ,1,4.47E-07
see new st fri ,1,4.47E-07
lay sinc ish lol ,1,4.47E-07
ya just saw ur ,1,4.47E-07
i鈥檓 kid they鈥檙 tri ,1,4.47E-07
big mo big mos ,1,4.47E-07
u matur one grow ,1,4.47E-07
trio c n um ,1,4.47E-07
sun mon tue wed ,1,4.47E-07
confid can just go ,1,4.47E-07
gb ram pc minut ,1,4.47E-07
see u sing danc ,1,4.47E-07
know day rt year ,1,4.47E-07
confid come w hubbi ,1,4.47E-07
sun m pm wed ,1,4.47E-07
hey bad guy just ,1,4.47E-07
let k ow cool ,1,4.47E-07
less lol done w ,1,4.47E-07
part u know god ,1,4.47E-07
let go see joe ,1,4.47E-07
bt let go melo ,1,4.47E-07
ask lie wat jus ,1,4.47E-07
come may th ill ,1,4.47E-07
lol go get new ,1,4.47E-07
imag don鈥檛 even know ,1,4.47E-07
chris 顚ad u hehe ,1,4.47E-07
sad god put us ,1,4.47E-07
use ie lot less ,1,4.47E-07
cuz just bout get ,1,4.47E-07
smh ur mad cuz ,1,4.47E-07
o ok nd got ,1,4.47E-07
jk rt can just ,1,4.47E-07
let know mayb u ,1,4.47E-07
less get big fan ,1,4.47E-07
pea tin pea tin ,1,4.47E-07
one cup raw dice ,1,4.47E-07
know old men use ,1,4.47E-07
logo mayb hot dog ,1,4.47E-07
let us know cc ,1,4.47E-07
life rt man kill ,1,4.47E-07
farm damn fool go ,1,4.47E-07
xo know man just ,1,4.47E-07
day son lou murray ,1,4.47E-07
oh lol just hit ,1,4.47E-07
smh get bad put ,1,4.47E-07
come see us see ,1,4.47E-07
get high ate mayb ,1,4.47E-07
im confus just ate ,1,4.47E-07
get got sum ish ,1,4.47E-07
wow red sox hit ,1,4.47E-07
cri �?just sing ,1,4.47E-07
u come rock n ,1,4.47E-07
xd haha cp just ,1,4.47E-07
now let just go ,1,4.47E-07
vs yes end year ,1,4.47E-07
ate just eat eat ,1,4.47E-07
r u haha oh ,1,4.47E-07
week now big pro ,1,4.47E-07
boy oh boy oh ,1,4.47E-07
doo doo doo wah ,1,4.47E-07
p rt rt judg ,1,4.47E-07
go r u comput ,1,4.47E-07
go day p bet ,1,4.47E-07
just go get rid ,1,4.47E-07
bye bye lol age ,1,4.47E-07
day ago�?way can ,1,4.47E-07
one just got knock ,1,4.47E-07
u know ill call ,1,4.47E-07
mvp vote two year ,1,4.47E-07
dc pro tour fuel ,1,4.47E-07
farm even war year ,1,4.47E-07
day wen gone get ,1,4.47E-07
know bare knew anyth ,1,4.47E-07
oh hot box pizza ,1,4.47E-07
minut ha ha rt ,1,4.47E-07
can go min rt ,1,4.47E-07
abl get soon dog ,1,4.47E-07
mile mile mile ouch ,1,4.47E-07
ugh wat u bout ,1,4.47E-07
u one year ago ,1,4.47E-07
ago yet get far ,1,4.47E-07
day err day hey ,1,4.47E-07
just saw doe eye ,1,4.47E-07
man u saw page ,1,4.47E-07
out鉂曗�?say see get ,1,4.47E-07
lol yea just cut ,1,4.47E-07
year old hip hop ,1,4.47E-07
come law re pot ,1,4.47E-07
grow u yet lol ,1,4.47E-07
mess anyth bad i鈥檝 ,1,4.47E-07
dad s smile just ,1,4.47E-07
mayb u can call ,1,4.47E-07
haha bet r u ,1,4.47E-07
can just say way ,1,4.47E-07
just met new vp ,1,4.47E-07
dish tabl put dishwash ,1,4.47E-07
lol im tht ik ,1,4.47E-07
go kid bowl butt ,1,4.47E-07
u dnt know u ,1,4.47E-07
job job job year ,1,4.47E-07
know im gone u ,1,4.47E-07
atl got comput saw ,1,4.47E-07
fan tn get rt ,1,4.47E-07
st loui just ask ,1,4.47E-07
new job i鈥檓 use ,1,4.47E-07
cool just type x ,1,4.47E-07
hear teach bs may ,1,4.47E-07
new isn鈥檛 way sad ,1,4.47E-07
bid meet even tri ,1,4.47E-07
sea lion get anyth ,1,4.47E-07
r u f u ,1,4.47E-07
rt ok folk now ,1,4.47E-07
s sand low s ,1,4.47E-07
hbo say can huge ,1,4.47E-07
man rt can just ,1,4.47E-07
x �?�?�?,1,4.47E-07
act now can begin ,1,4.47E-07
go fav icon boyz ,1,4.47E-07
hoe lol rt got ,1,4.47E-07
go page yahoo site ,1,4.47E-07
third day wed week ,1,4.47E-07
th la cd ty ,1,4.47E-07
go um 鈥c one ,1,4.47E-07
m 鈥c yes know ,1,4.47E-07
dog im just sit ,1,4.47E-07
us nfl two day ,1,4.47E-07
one can see toe ,1,4.47E-07
job get us news ,1,4.47E-07
call thx oh o ,1,4.47E-07
dj let meek know ,1,4.47E-07
im get now u ,1,4.47E-07
鈥c hi chip鈥d aww ,1,4.47E-07
ugh m z n ,1,4.47E-07
new come 鈥d lot ,1,4.47E-07
st hand nd day ,1,4.47E-07
go th consecut win ,1,4.47E-07
new owl hat new ,1,4.47E-07
sinc say anyth know ,1,4.47E-07
k per year 鈥榃e ,1,4.47E-07
let know just got ,1,4.47E-07
pray pray one day ,1,4.47E-07
tue pm et rt ,1,4.47E-07
xs go hill w ,1,4.47E-07
one fun rais hand ,1,4.47E-07
say know can use ,1,4.47E-07
boy oh boy get ,1,4.47E-07
u gon come get ,1,4.47E-07
even doesn鈥檛 anyth all鈥d ,1,4.47E-07
know yes yes yes ,1,4.47E-07
ray ray trip tht ,1,4.47E-07
lol u know see ,1,4.47E-07
chart tri hit day ,1,4.47E-07
day row 馃槖 can ,1,4.47E-07
can u messag just ,1,4.47E-07
also call fbi tip ,1,4.47E-07
can eat ahh pink ,1,4.47E-07
tv rt fix mic ,1,4.47E-07
rt dig oz can ,1,4.47E-07
let go pen via ,1,4.47E-07
fan save rt save ,1,4.47E-07
etc aw rad thx ,1,4.47E-07
sa sun come hear ,1,4.47E-07
lie luv em hand ,1,4.47E-07
uh �?yah cool ,1,4.47E-07
fave 鈥c hey man ,1,4.47E-07
pls util bc lie ,1,4.47E-07
san joey pant now ,1,4.47E-07
air wing wing tip ,1,4.47E-07
run rt just third ,1,4.47E-07
just ask go see ,1,4.47E-07
day yay mayb can ,1,4.47E-07
u j say u ,1,4.47E-07
way cool third year ,1,4.47E-07
can get lol hippi ,1,4.47E-07
danc man gone get ,1,4.47E-07
uk fan enjoy hate ,1,4.47E-07
cool now let enjoy ,1,4.47E-07
win rt 鈥c t ,1,4.47E-07
ill chill now know ,1,4.47E-07
u dm u get ,1,4.47E-07
done anyth week glenn ,1,4.47E-07
mom just got done ,1,4.47E-07
wrote one also ad ,1,4.47E-07
tri one damn day ,1,4.47E-07
now boy sit see ,1,4.47E-07
rt rt know men ,1,4.47E-07
rout saw folk go ,1,4.47E-07
kid get hype say ,1,4.47E-07
yes sad set bad ,1,4.47E-07
oh go send nut ,1,4.47E-07
馃悞 come soon rt ,1,4.47E-07
u skype yo aw ,1,4.47E-07
day know i鈥檓 go ,1,4.47E-07
even man u fan ,1,4.47E-07
fit duti sir can ,1,4.47E-07
just wet pant oh ,1,4.47E-07
say lion abt one ,1,4.47E-07
life may hand bag ,1,4.47E-07
lol �?welp folk ,1,4.47E-07
week sinc march th ,1,4.47E-07
st see dad call ,1,4.47E-07
ha just saw thx ,1,4.47E-07
ipad come box just ,1,4.47E-07
saw tv can just ,1,4.47E-07
im come see compet ,1,4.47E-07
tri get way car ,1,4.47E-07
tri drag call men ,1,4.47E-07
us done tour one ,1,4.47E-07
u man fun lv ,1,4.47E-07
life bout say car ,1,4.47E-07
ounc diet peach tea ,1,4.47E-07
add ten lbs tho ,1,4.47E-07
hand even tho mad ,1,4.47E-07
lol mix mix mix ,1,4.47E-07
amc mad men don ,1,4.47E-07
come m meet new ,1,4.47E-07
wit new mix soon ,1,4.47E-07
rd call get mile ,1,4.47E-07
nb bet none can ,1,4.47E-07
d cool week 鈥c ,1,4.47E-07
year ago tri competit ,1,4.47E-07
camper �?mt call ,1,4.47E-07
go wit dat dat ,1,4.47E-07
go one two way ,1,4.47E-07
care lax fli intl ,1,4.47E-07
dig new logo sinc ,1,4.47E-07
us p lay old ,1,4.47E-07
week now got five ,1,4.47E-07
u bro ice ice ,1,4.47E-07
tool cool kid use ,1,4.47E-07
id go enjoy cant ,1,4.47E-07
go six flag done ,1,4.47E-07
haha btw icon eye ,1,4.47E-07
dog day 鈥c huge ,1,4.47E-07
bar oh done haha ,1,4.47E-07
pt job go cut ,1,4.47E-07
fli old man sea ,1,4.47E-07
come see us day ,1,4.47E-07
pm ant got smile ,1,4.47E-07
get act fat man ,1,4.47E-07
hand day bicycl secur ,1,4.47E-07
ps let know u ,1,4.47E-07
set tabl us now ,1,4.47E-07
rout us gal just ,1,4.47E-07
tip rt got park ,1,4.47E-07
couch one end dad ,1,4.47E-07
day wed week link ,1,4.47E-07
new just get hip ,1,4.47E-07
cut save life rt ,1,4.47E-07
new year eve got ,1,4.47E-07
big fan ur cuz ,1,4.47E-07
guy way cool just ,1,4.47E-07
go tri go mayb ,1,4.47E-07
bug bite o cut ,1,4.47E-07
can call u dat ,1,4.47E-07
evan senior year vs ,1,4.47E-07
it鈥檚 big job it鈥檚 ,1,4.47E-07
wat man u dm ,1,4.47E-07
pm et yes see ,1,4.47E-07
expens teach know teach ,1,4.47E-07
care say just can ,1,4.47E-07
o eye get big ,1,4.47E-07
go know end even ,1,4.47E-07
donut cops鈥檒l see can ,1,4.47E-07
now ugh oh sue ,1,4.47E-07
go see just got ,1,4.47E-07
pre b day let ,1,4.47E-07
oop fix now abl ,1,4.47E-07
anyth let uk fan ,1,4.47E-07
da f u get ,1,4.47E-07
come soon vote fave ,1,4.47E-07
can bare handl one ,1,4.47E-07
boy go bed lol ,1,4.47E-07
march come dad go ,1,4.47E-07
use tsa style pat ,1,4.47E-07
cap hill san fran ,1,4.47E-07
confid can see big ,1,4.47E-07
get ass bar now ,1,4.47E-07
lay lay just forget ,1,4.47E-07
buy rt vip tix ,1,4.47E-07
hey ppl can u ,1,4.47E-07
minut go mile yep ,1,4.47E-07
chat soon cc let ,1,4.47E-07
nod folk just smile ,1,4.47E-07
buy bag air chip ,1,4.47E-07
eye can see ur ,1,4.47E-07
now mum dad see ,1,4.47E-07
say d band see ,1,4.47E-07
end tri new recip ,1,4.47E-07
two year ago end ,1,4.47E-07
anyth els hey got ,1,4.47E-07
may st yea u ,1,4.47E-07
go w mom lil ,1,4.47E-07
now know abl enjoy ,1,4.47E-07
rout rt bye bye ,1,4.47E-07
save doggi die even ,1,4.47E-07
see goe haha one ,1,4.47E-07
ok let know get ,1,4.47E-07
h e r key ,1,4.47E-07
get hype one week ,1,4.47E-07
c m g lil ,1,4.47E-07
just get way yay ,1,4.47E-07
bad url mayb way ,1,4.47E-07
got vote year ago ,1,4.47E-07
get car rais hand ,1,4.47E-07
seat can guy sing ,1,4.47E-07
fun risk day sxsw ,1,4.47E-07
let know soon thx ,1,4.47E-07
r ur feet r ,1,4.47E-07
god y ok lol ,1,4.47E-07
see guy let know ,1,4.47E-07
hear band tri cue ,1,4.47E-07
eat fat ass just ,1,4.47E-07
sc nc la tx ,1,4.47E-07
fav one week done ,1,4.47E-07
ur fan see u ,1,4.47E-07
let guy get ur ,1,4.47E-07
bout wash ish馃槖 yup ,1,4.47E-07
nj ap �?new ,1,4.47E-07
it鈥檚 one top five ,1,4.47E-07
鈥淵ou know didn鈥檛 tri ,1,4.47E-07
just man hate now ,1,4.47E-07
mon mar th pm ,1,4.47E-07
bbc doc appear mayb ,1,4.47E-07
run get b wash ,1,4.47E-07
ago use say ok ,1,4.47E-07
rock rap pop �?,1,4.47E-07
i鈥檝 known day now ,1,4.47E-07
wing even say go ,1,4.47E-07
one hand buzz tom ,1,4.47E-07
鈾櫔bend touch yo toe ,1,4.47E-07
im mad cant go ,1,4.47E-07
fri air year know ,1,4.47E-07
jar go come us ,1,4.47E-07
new way eat buy ,1,4.47E-07
got job now just ,1,4.47E-07
know u r put ,1,4.47E-07
just tie now end ,1,4.47E-07
d just got one ,1,4.47E-07
u call butt big ,1,4.47E-07
cold know end day ,1,4.47E-07
man vs man bite ,1,4.47E-07
say fuk n jus ,1,4.47E-07
go mav see begin ,1,4.47E-07
tan put hand sky ,1,4.47E-07
just can tri sing ,1,4.47E-07
ad bad folk just ,1,4.47E-07
cube welcom btw rt ,1,4.47E-07
lol jk hey new ,1,4.47E-07
us oe ran way ,1,4.47E-07
now mile run air ,1,4.47E-07
car hey just know ,1,4.47E-07
est�?el v铆deo en ,1,4.47E-07
unless one鈥檚 use one鈥檚 ,1,4.47E-07
let us know run ,1,4.47E-07
hear bout ur dri ,1,4.47E-07
u cant let pep ,1,4.47E-07
nm just senior year ,1,4.47E-07
cri hate sad cri ,1,4.47E-07
let camp aw fun ,1,4.47E-07
btw yep year dub ,1,4.47E-07
year year yes get ,1,4.47E-07
see ipad big welcom ,1,4.47E-07
new ipad yes mom ,1,4.47E-07
day hm go ugh ,1,4.47E-07
oil hot add onion ,1,4.47E-07
buy ya cd u ,1,4.47E-07
aha now got yur ,1,4.47E-07
il now owe tri ,1,4.47E-07
saw come care u ,1,4.47E-07
also note despit put ,1,4.47E-07
now plus just met ,1,4.47E-07
old mom go see ,1,4.47E-07
now enjoy now soon ,1,4.47E-07
鈥淚 won鈥檛 鈥d new ,1,4.47E-07
knew d oh ve ,1,4.47E-07
hate ski hate ski ,1,4.47E-07
s pop art s ,1,4.47E-07
u welcom see soon ,1,4.47E-07
didn鈥檛 know guy i鈥檓 ,1,4.47E-07
�?sin �?put ,1,4.47E-07
hot oo got hot ,1,4.47E-07
saw dm send wks ,1,4.47E-07
y l t o ,1,4.47E-07
go bed tv just ,1,4.47E-07
cri dog bite man ,1,4.47E-07
ha can see forget ,1,4.47E-07
wt soon mr kate ,1,4.47E-07
k kid fun run ,1,4.47E-07
abl fix seat minut ,1,4.47E-07
now btw im just ,1,4.47E-07
meet two week ago ,1,4.47E-07
chip rd �?su ,1,4.47E-07
us call omg eat ,1,4.47E-07
five year ago two ,1,4.47E-07
die day care say ,1,4.47E-07
egg two kid forget ,1,4.47E-07
haha know just see ,1,4.47E-07
year eve til pm ,1,4.47E-07
tho hey just met ,1,4.47E-07
ha ha ha da ,1,4.47E-07
can handl now hip ,1,4.47E-07
he鈥檚 hit mile per ,1,4.47E-07
tri year ago vt ,1,4.47E-07
ill go far say ,1,4.47E-07
two week sinc i鈥檝 ,1,4.47E-07
got tie heat v ,1,4.47E-07
man ikr ppl say ,1,4.47E-07
鈥c 鈥c ask axe ,1,4.47E-07
one day gone sinc ,1,4.47E-07
day ago job just ,1,4.47E-07
can eat lot lot ,1,4.47E-07
far use new util ,1,4.47E-07
tv idk wo dad ,1,4.47E-07
day come year don鈥檛 ,1,4.47E-07
rt care type pet ,1,4.47E-07
min re one day ,1,4.47E-07
lol know smh rt ,1,4.47E-07
bad say yes hate ,1,4.47E-07
can get bro guy ,1,4.47E-07
die cool may send ,1,4.47E-07
gala thigh kill ultim ,1,4.47E-07
youth kill gun violenc ,1,4.47E-07
ya nut hate ppl ,1,4.47E-07
pan gb defi odd ,1,4.47E-07
also use say know ,1,4.47E-07
one two new t ,1,4.47E-07
boy guy oh boy ,1,4.47E-07
hip hop can b ,1,4.47E-07
way anyth yea say ,1,4.47E-07
judg em doe know ,1,4.47E-07
d yah get new ,1,4.47E-07
rip鈥d tri log aim ,1,4.47E-07
ugh rep im hey ,1,4.47E-07
bed come meet us ,1,4.47E-07
us get k fan ,1,4.47E-07
see dad can get ,1,4.47E-07
tri 鈥渃ri 鈥d s ,1,4.47E-07
way go joe air ,1,4.47E-07
wo cuti hey yu ,1,4.47E-07
know date lol just ,1,4.47E-07
know just vote yes ,1,4.47E-07
week see get guy ,1,4.47E-07
u u can ask ,1,4.47E-07
yrs win tix w ,1,4.47E-07
yr one day get ,1,4.47E-07
can just see vh ,1,4.47E-07
pie hear pen cri ,1,4.47E-07
id one yet now ,1,4.47E-07
done tht d rt ,1,4.47E-07
dm messag lol jk ,1,4.47E-07
violenc rt son see ,1,4.47E-07
say can kill two ,1,4.47E-07
go naw go soo ,1,4.47E-07
lb car go mile ,1,4.47E-07
u link u can ,1,4.47E-07
im ya dig ff ,1,4.47E-07
�?鈫aa 鈫ab 鈫b ,1,4.47E-07
o wow lol ok ,1,4.47E-07
eat fri n ice ,1,4.47E-07
n tha chi bout ,1,4.47E-07
chat sat oh use ,1,4.47E-07
news can iy get ,1,4.47E-07
idk go idk get ,1,4.47E-07
also tend two bee ,1,4.47E-07
goe day hp get ,1,4.47E-07
yes even kid just ,1,4.47E-07
can won get hit ,1,4.47E-07
go cap rt rd ,1,4.47E-07
u smile two year ,1,4.47E-07
see lol sad yes ,1,4.47E-07
lie ass come die ,1,4.47E-07
butter char butter bit ,1,4.47E-07
one knock boot l ,1,4.47E-07
al day 馃槼 get ,1,4.47E-07
miami fml mad hot ,1,4.47E-07
just go bar lie ,1,4.47E-07
yah get new rule ,1,4.47E-07
websit dm us u ,1,4.47E-07
day cabl car pub ,1,4.47E-07
known day now i鈥檝 ,1,4.47E-07
us know anyth can ,1,4.47E-07
go see dad can ,1,4.47E-07
goin lol outta town ,1,4.47E-07
haha wow men can ,1,4.47E-07
know�?know news鈥 know ,1,4.47E-07
aww welcom ah just ,1,4.47E-07
mom grow year ago ,1,4.47E-07
car wash just save ,1,4.47E-07
welcom yay pay see ,1,4.47E-07
ok can ask u ,1,4.47E-07
hrs save go 鈥淧eopl ,1,4.47E-07
huge lol get mad ,1,4.47E-07
man lol luv u ,1,4.47E-07
kid woot woot guy ,1,4.47E-07
desk say got one ,1,4.47E-07
enjoy day yea know ,1,4.47E-07
ha ha smh bad ,1,4.47E-07
day mom us guy ,1,4.47E-07
end buy wrap tee ,1,4.47E-07
new one just got ,1,4.47E-07
heat way go 鈥淗air ,1,4.47E-07
yea fan appear soon ,1,4.47E-07
im go bed now ,1,4.47E-07
ask wed day i鈥檒l ,1,4.47E-07
ask cuz just bout ,1,4.47E-07
im just mad u ,1,4.47E-07
kill mom way lay ,1,4.47E-07
page new day new ,1,4.47E-07
p new web site ,1,4.47E-07
don鈥檛 see gm鈥檚 risk ,1,4.47E-07
win tv just goe ,1,4.47E-07
see goe mad prop ,1,4.47E-07
iowa may th one ,1,4.47E-07
say �?鈥淒on鈥檛 let ,1,4.47E-07
oh cool call desk ,1,4.47E-07
see d cool week ,1,4.47E-07
know get far welcom ,1,4.47E-07
way ya know geek ,1,4.47E-07
now tri see comput ,1,4.47E-07
cant even lay bed ,1,4.47E-07
鈫aa 鈫ab 鈫b 鈫af ,1,4.47E-07
sex smh lol know ,1,4.47E-07
know u got ill ,1,4.47E-07
lab say see shift ,1,4.47E-07
ad keg ok just ,1,4.47E-07
sf may st th ,1,4.47E-07
knw wat ok say ,1,4.47E-07
boom five mile run ,1,4.47E-07
get hit tri save ,1,4.47E-07
nfl mil mlb mil ,1,4.47E-07
de voyag now yes ,1,4.47E-07
pace end bc sad ,1,4.47E-07
bar avi pic 馃槶馃槶馃槶馃槶 ,1,4.47E-07
box eat n park ,1,4.47E-07
san diego now hate ,1,4.47E-07
say hi rt 鈥c ,1,4.47E-07
tie die go camp ,1,4.47E-07
let know cant hit ,1,4.47E-07
day pie done let ,1,4.47E-07
put foot bowl mac ,1,4.47E-07
nd begin now rt ,1,4.47E-07
cool let know ill ,1,4.47E-07
news now ask news ,1,4.47E-07
go bed now bed ,1,4.47E-07
get tan just call ,1,4.47E-07
bid appear day row ,1,4.47E-07
may less get done ,1,4.47E-07
hashtag saw week ago ,1,4.47E-07
fit yr old boy ,1,4.47E-07
sing just peac just ,1,4.47E-07
bark park car park ,1,4.47E-07
lol mayb set call ,1,4.47E-07
come go bowl go ,1,4.47E-07
s end week pa ,1,4.47E-07
that鈥檚 fate now it鈥檚 ,1,4.47E-07
job sat sun wo ,1,4.47E-07
drew get hit car ,1,4.47E-07
hill sr won six ,1,4.47E-07
can go x rt ,1,4.47E-07
just anyth �?wash ,1,4.47E-07
say it鈥檚 due new ,1,4.47E-07
k cool lol know ,1,4.47E-07
men yes use go ,1,4.47E-07
just got call armi ,1,4.47E-07
rt yes yes yes ,1,4.47E-07
defi odd let natur ,1,4.47E-07
can鈥檛 get bed let ,1,4.47E-07
can鈥檛 even get date ,1,4.47E-07
fox news lol top ,1,4.47E-07
run min mile hill ,1,4.47E-07
sit qo kid hehe ,1,4.47E-07
car come die just ,1,4.47E-07
say end sup folk ,1,4.47E-07
yes mann rock bah ,1,4.47E-07
toe just hit senior ,1,4.47E-07
ad yes yes yes ,1,4.47E-07
rule just tri lie ,1,4.47E-07
seed pari just rub ,1,4.47E-07
know hit lol wow ,1,4.47E-07
eat lot �?lot ,1,4.47E-07
sup im tri get ,1,4.47E-07
tri week two cycl ,1,4.47E-07
day let go 鈥d ,1,4.47E-07
unless top m use ,1,4.47E-07
can one cup raw ,1,4.47E-07
u go u come ,1,4.47E-07
cuti get kid eat ,1,4.47E-07
get cut us rt ,1,4.47E-07
messag now c da ,1,4.47E-07
two run third two ,1,4.47E-07
r ya haha see ,1,4.47E-07
u know ur low ,1,4.47E-07
鈾ab 楔邪谢褟泄袙邪谢褟泄 鈾ab 鈽ad ,1,4.47E-07
go chris 顚ad u ,1,4.47E-07
now can bc one ,1,4.47E-07
go hand hand got ,1,4.47E-07
u cut yes cut ,1,4.47E-07
ivi guy touch w ,1,4.47E-07
hate da kid smh ,1,4.47E-07
march th pm �?,1,4.47E-07
bond matur get sad ,1,4.47E-07
w ur ex bday ,1,4.47E-07
sinc disput let us ,1,4.47E-07
kno y weed man ,1,4.47E-07
now til march mad ,1,4.47E-07
one may run run ,1,4.47E-07
st th th ave ,1,4.47E-07
just tb lol damn ,1,4.47E-07
ha yea ya ass ,1,4.47E-07
can hear just yet ,1,4.47E-07
bare use got go ,1,4.47E-07
day life got way ,1,4.47E-07
aye aye aye aye ,1,4.47E-07
rep vote kill get ,1,4.47E-07
day u can meet ,1,4.47E-07
come pray man god ,1,4.47E-07
nd forget bout ur ,1,4.47E-07
u just put wk ,1,4.47E-07
one day get call ,1,4.47E-07
send way lol get ,1,4.47E-07
week rt lol aw ,1,4.47E-07
go way come meet ,1,4.47E-07
get go rt 鈥c ,1,4.47E-07
new year day las ,1,4.47E-07
one one day know ,1,4.47E-07
u r cut edg ,1,4.47E-07
done this�?鈥業 gone ,1,4.47E-07
one see em cuz ,1,4.47E-07
luv see soon damn ,1,4.47E-07
dec n prod age ,1,4.47E-07
day labor day labor ,1,4.47E-07
hey u forget u ,1,4.47E-07
u get min hey ,1,4.47E-07
one im ok just ,1,4.47E-07
now period pop cultur ,1,4.47E-07
war let win 鈥淚t鈥檚 ,1,4.47E-07
diy crib bed i鈥檒l ,1,4.47E-07
win one day day ,1,4.47E-07
end day �?appar ,1,4.47E-07
websit can鈥檛 even get ,1,4.47E-07
fb rt u life ,1,4.47E-07
rt smile melt u ,1,4.47E-07
day cant just let ,1,4.47E-07
sens call yoga one ,1,4.47E-07
life wheat weed man ,1,4.47E-07
new year can get ,1,4.47E-07
soon big boy u ,1,4.47E-07
geez year ago now ,1,4.47E-07
even tu th day ,1,4.47E-07
welcom old r u ,1,4.47E-07
enjoy fan di di ,1,4.47E-07
call rt knew go ,1,4.47E-07
bowl pray end zone ,1,4.47E-07
now put 鈥d yes ,1,4.47E-07
just got boon nc ,1,4.47E-07
lie w type job ,1,4.47E-07
sxsw rad gal say ,1,4.47E-07
u tix gr org ,1,4.47E-07
u r go pray ,1,4.47E-07
let us know see ,1,4.47E-07
wash say lol get ,1,4.47E-07
thx ur app rt ,1,4.47E-07
now im ok lot ,1,4.47E-07
u rt forget ice ,1,4.47E-07
boyz now vin gone ,1,4.47E-07
cat tom also care ,1,4.47E-07
link mayb cool hear ,1,4.47E-07
bag high hear toni ,1,4.47E-07
assum u can b ,1,4.47E-07
fit deck mayb can ,1,4.47E-07
pm w th st ,1,4.47E-07
way know got gym ,1,4.47E-07
y go buy oh ,1,4.47E-07
new year mayb wed ,1,4.47E-07
can see lol know ,1,4.47E-07
put begin end end ,1,4.47E-07
farm ribbon cut rt ,1,4.47E-07
also part oh nd ,1,4.47E-07
get touch tri get ,1,4.47E-07
gem higher pay ceo ,1,4.47E-07
send link way 鈥c ,1,4.47E-07
ago oop fix now ,1,4.47E-07
gay dnt know wit ,1,4.47E-07
end day know i鈥檓 ,1,4.47E-07
now one boy st ,1,4.47E-07
one now sit row ,1,4.47E-07
馃懙馃懘 ole folk 馃懄馃懅 ,1,4.47E-07
鈥d say 鈥渕o mo鈥d ,1,4.47E-07
job boys鈥d r u ,1,4.47E-07
now kid get go ,1,4.47E-07
haha see can rt ,1,4.47E-07
know can period put ,1,4.47E-07
vote may th let ,1,4.47E-07
prof see goe 馃槤馃摉 ,1,4.47E-07
hi let know one ,1,4.47E-07
ya bro see u ,1,4.47E-07
can done done hey ,1,4.47E-07
day meet meet meet ,1,4.47E-07
yo know lol b ,1,4.47E-07
fave mint chip eh ,1,4.47E-07
rt way guy rt ,1,4.47E-07
鈥渄espit that鈥檚 go 鈥d ,1,4.47E-07
life now ask rt ,1,4.47E-07
now can rt see ,1,4.47E-07
get one day per ,1,4.47E-07
go bed now ya ,1,4.47E-07
year now can get ,1,4.47E-07
ll soon just let ,1,4.47E-07
set minut one care ,1,4.47E-07
woo hoo u bye ,1,4.47E-07
cut edg 鈥榥et you鈥檙 ,1,4.47E-07
yo mom know goe ,1,4.47E-07
can go far far ,1,4.47E-07
rt 鈥c u let ,1,4.47E-07
ap gov done ap ,1,4.47E-07
come soon ll buy ,1,4.47E-07
鈫ab 鈫b 鈫af 鈫b ,1,4.47E-07
call h come h ,1,4.47E-07
guy fall map now ,1,4.47E-07
tat hip 鈥c see ,1,4.47E-07
ppl now lol�?fb ,1,4.47E-07
oh god guy vinni ,1,4.47E-07
rt pray bd ok ,1,4.47E-07
yes see sat pm ,1,4.47E-07
r aug natl fan ,1,4.47E-07
cri cue fart cue ,1,4.47E-07
u lie jb cat ,1,4.47E-07
mayb get dad old ,1,4.47E-07
just one guy get ,1,4.47E-07
mt huge plus go ,1,4.47E-07
can hear bed call ,1,4.47E-07
run mile one day ,1,4.47E-07
kid s know dan ,1,4.47E-07
judg go buy anni ,1,4.47E-07
pancak flip flip minut ,1,4.47E-07
new year mr see ,1,4.47E-07
also use intl ship ,1,4.47E-07
fab let know cant ,1,4.47E-07
got beef bro nah ,1,4.47E-07
care kill can use ,1,4.47E-07
dad just die st ,1,4.47E-07
new rule got hear ,1,4.47E-07
folk just smile nod ,1,4.47E-07
hear fan st loui ,1,4.47E-07
see man knew gone ,1,4.47E-07
day god damn one ,1,4.47E-07
year sinc gov chris ,1,4.47E-07
